,Brand,Model ,Generation  ,Modification (Engine) ,Start of production ,Powertrain Architecture ,Body type,Seats ,Doors ,Combined fuel consumption (WLTP) ,CO2 emissions (WLTP),Fuel Type ,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net) ,Maximum speed ,Emission standard ,Weight-to-power ratio ,Weight-to-torque ratio ,Battery voltage ,Battery location ,Electric motor power ,Power ,Power per litre ,Torque ,Engine layout ,Engine Model/Code ,Engine displacement ,Number of cylinders ,Engine configuration ,Cylinder Bore ,Piston Stroke ,Compression ratio ,Number of valves per cylinder ,Fuel injection system ,Engine aspiration ,Valvetrain  ,Engine oil capacity ,Engine oil specification ,Engine systems,Kerb Weight ,Max. weight ,Max load,Trunk (boot) space - minimum ,Fuel tank capacity ,Max. roof load ,Permitted trailer load with brakes (12%) ,Permitted trailer load without brakes ,Permitted towbar download ,Length ,Width ,Height ,Wheelbase ,Front track ,Rear (Back) track ,Ride height (ground clearance) ,Drag coefficient (Cd) ,Minimum turning circle (turning diameter) ,Drivetrain Architecture ,Drive wheel ,Number of gears and type of gearbox ,Front suspension ,Rear suspension ,Front brakes,Rear brakes,Assisting systems,Steering type ,Power steering ,Tires size,Wheel rims size,Battery technology ,Electric motor location ,All-electric range (WLTP),Average Energy consumption (WLTP) ,Electric motor Torque ,Gross battery capacity ,Max speed (electric) ,Recuperation output ,System power ,System torque ,Trunk (boot) space - maximum ,Fuel consumption (economy) - combined,CO2 emissions,Coolant ,End of production ,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - urban ,"CO2 emissions (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - urban (NEDC, WLTP equivalent) ",Front overhang ,Rear overhang ,Width including mirrors ,"Average Energy consumption (NEDC, WLTP equivalent) ",Permitted trailer load with brakes (8%) ,CO2 emissions (NEDC),Fuel consumption (economy) - combined (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - urban (NEDC) ,"All-electric range (NEDC, WLTP equivalent)",All-electric range (NEDC),Average Energy consumption (NEDC) ,Acceleration 0 - 60 mph ,Width with mirrors folded ,Maximum engine speed 
649,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",325ix (170 Hp) ,1988 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,9.7 sec ,9.7 sec ,9.2 sec ,"208 km/h
						129.25 mph",,"7.9 kg/Hp, 125.9 Hp/tonne ","6.1 kg/Nm, 164.4 Nm/tonne ",,,,170 Hp @ 5800 rpm. ,68.2 Hp/l ,"222 Nm @ 4300 rpm.
						163.74 lb.-ft. @ 4300 rpm.","Front, Longitudinal ",M20B25 ,"2494 cm3
152.19 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","75 mm
					2.95 in.",8.8 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,,"1350 kg
					2976.24 lbs.","1810 kg
					3990.37 lbs.","460 kg
					1014.13 lbs.","370 l
					13.07 cu. ft.","55 l
						14.53 US gal | 12.1 UK gal",,,,,"4325 mm
					170.28 in.","1645 mm
					64.76 in.","1380 mm
					54.33 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,,,,All wheel drive (4x4) ,"5 gears, manual transmission ",Coil spring ,Coil spring ,Disc ,Disc ,ABS (Anti-lock braking system) ,,Hydraulic Steering ,195/65 R14 ,14 ,,,,,,,,,,,"1125 l
					39.73 cu. ft.","9.8 l/100 km
							24 US mpg28.82 UK mpg10.2 km/l",,"10.5 l
					11.1 US qt | 9.24 UK qt",1993 year ,"7.8 l/100 km
							30.16 US mpg36.22 UK mpg12.82 km/l","13.6 l/100 km
							17.3 US mpg20.77 UK mpg7.35 km/l",,,,,,,,,,,,,,,,,,,
650,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",325i (170 Hp) Automatic ,1987 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,10.5 sec ,10.5 sec ,10 sec ,"212 km/h
						131.73 mph",,"7.5 kg/Hp, 133.9 Hp/tonne ","5.7 kg/Nm, 174.8 Nm/tonne ",,,,170 Hp @ 5800 rpm. ,68.2 Hp/l ,"222 Nm @ 4300 rpm.
						163.74 lb.-ft. @ 4300 rpm.","Front, Longitudinal ",M20B25 ,"2494 cm3
152.19 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","75 mm
					2.95 in.",8.8 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,,"1270 kg
					2799.87 lbs.","1750 kg
					3858.09 lbs.","480 kg
					1058.22 lbs.","370 l
					13.07 cu. ft.","55 l
						14.53 US gal | 12.1 UK gal",,,,,"4325 mm
					170.28 in.","1645 mm
					64.76 in.","1380 mm
					54.33 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, automatic transmission ",Coil spring ,Coil spring ,Disc ,Disc ,ABS (Anti-lock braking system) ,,Hydraulic Steering ,195/65 VR14 ,14 ,,,,,,,,,,,"1125 l
					39.73 cu. ft.","9.2 l/100 km
							25.57 US mpg30.7 UK mpg10.87 km/l",,"10.5 l
					11.1 US qt | 9.24 UK qt",1993 year ,"7.3 l/100 km
							32.22 US mpg38.7 UK mpg13.7 km/l","13.3 l/100 km
							17.69 US mpg21.24 UK mpg7.52 km/l",,,,,,,,,,,,,,,,,,,
651,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",325i (170 Hp) ,1987 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,8.8 sec ,8.8 sec ,8.4 sec ,"214 km/h
						132.97 mph",,"7.5 kg/Hp, 133.9 Hp/tonne ","5.7 kg/Nm, 174.8 Nm/tonne ",,,,170 Hp @ 5800 rpm. ,68.2 Hp/l ,"222 Nm @ 4300 rpm.
						163.74 lb.-ft. @ 4300 rpm.","Front, Longitudinal ",M20B25 ,"2494 cm3
152.19 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","75 mm
					2.95 in.",8.8 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,,"1270 kg
					2799.87 lbs.","1750 kg
					3858.09 lbs.","480 kg
					1058.22 lbs.","370 l
					13.07 cu. ft.","55 l
						14.53 US gal | 12.1 UK gal",,,,,"4325 mm
					170.28 in.","1645 mm
					64.76 in.","1380 mm
					54.33 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ",Coil spring ,Coil spring ,Disc ,Disc ,ABS (Anti-lock braking system) ,,Hydraulic Steering ,195/65 R14 ,14 ,,,,,,,,,,,"1125 l
					39.73 cu. ft.","9 l/100 km
							26.13 US mpg31.39 UK mpg11.11 km/l",,"10.5 l
					11.1 US qt | 9.24 UK qt",1993 year ,"7.2 l/100 km
							32.67 US mpg39.23 UK mpg13.89 km/l","12.9 l/100 km
							18.23 US mpg21.9 UK mpg7.75 km/l",,,,,,,,,,,,,,,,,,,
652,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",324td (115 Hp) Automatic ,1988 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Diesel ,13.3 sec ,13.3 sec ,12.6 sec ,"182 km/h
						113.09 mph",,"11.3 kg/Hp, 88.5 Hp/tonne ","5.9 kg/Nm, 170.8 Nm/tonne ",,,,115 Hp @ 4800 rpm. ,47.1 Hp/l ,"222 Nm @ 2400 rpm.
						163.74 lb.-ft. @ 2400 rpm.","Front, Longitudinal ",M21D24 ,"2443 cm3
149.08 cu. in.",6 ,Inline ,"80 mm
					3.15 in.","81 mm
					3.19 in.",22 ,2 ,Diesel - Standard diesel injection (SDI) ,"Turbocharger, Intercooler ",,"5.5 l
					5.81 US qt | 4.84 UK qt",Log in to see.,,"1300 kg
					2866.01 lbs.","1780 kg
					3924.23 lbs.","480 kg
					1058.22 lbs.","370 l
					13.07 cu. ft.","55 l
						14.53 US gal | 12.1 UK gal",,,,,"4325 mm
					170.28 in.","1645 mm
					64.76 in.","1380 mm
					54.33 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, automatic transmission ",Coil spring ,Coil spring ,Disc ,Drum ,ABS (Anti-lock braking system) ,,Hydraulic Steering ,195/65 HR14 ,14 ,,,,,,,,,,,"1125 l
					39.73 cu. ft.","6.9 l/100 km
							34.09 US mpg40.94 UK mpg14.49 km/l",,"12 l
					12.68 US qt | 10.56 UK qt",1993 year ,"5.2 l/100 km
							45.23 US mpg54.32 UK mpg19.23 km/l","8.9 l/100 km
							26.43 US mpg31.74 UK mpg11.24 km/l",,,,,,,,,,,,,,,,,,,
653,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",324td (115 Hp) ,1988 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Diesel ,12.3 sec ,12.3 sec ,11.7 sec ,"187 km/h
						116.2 mph",,"11.3 kg/Hp, 88.5 Hp/tonne ","5.9 kg/Nm, 170.8 Nm/tonne ",,,,115 Hp @ 4800 rpm. ,47.1 Hp/l ,"222 Nm @ 2400 rpm.
						163.74 lb.-ft. @ 2400 rpm.","Front, Longitudinal ",M21D24 ,"2443 cm3
149.08 cu. in.",6 ,Inline ,"80 mm
					3.15 in.","81 mm
					3.19 in.",22 ,2 ,Diesel - Standard diesel injection (SDI) ,"Turbocharger, Intercooler ",,"5.5 l
					5.81 US qt | 4.84 UK qt",Log in to see.,,"1300 kg
					2866.01 lbs.","1780 kg
					3924.23 lbs.","480 kg
					1058.22 lbs.","370 l
					13.07 cu. ft.","55 l
						14.53 US gal | 12.1 UK gal",,,,,"4325 mm
					170.28 in.","1645 mm
					64.76 in.","1380 mm
					54.33 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ",Coil spring ,Coil spring ,Disc ,Drum ,ABS (Anti-lock braking system) ,,Hydraulic Steering ,195/65 R14 ,14 ,,,,,,,,,,,"1125 l
					39.73 cu. ft.","6.9 l/100 km
							34.09 US mpg40.94 UK mpg14.49 km/l",,"12 l
					12.68 US qt | 10.56 UK qt",1993 year ,"5.2 l/100 km
							45.23 US mpg54.32 UK mpg19.23 km/l","8.9 l/100 km
							26.43 US mpg31.74 UK mpg11.24 km/l",,,,,,,,,,,,,,,,,,,
654,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",320i (129 Hp) Automatic ,1988 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,13.2 sec ,13.2 sec ,12.5 sec ,"195 km/h
						121.17 mph",,"9.5 kg/Hp, 104.9 Hp/tonne ","7.5 kg/Nm, 133.3 Nm/tonne ",,,,129 Hp @ 6000 rpm. ,64.8 Hp/l ,"164 Nm @ 4300 rpm.
						120.96 lb.-ft. @ 4300 rpm.","Front, Longitudinal ",M20B20 ,"1991 cm3
121.5 cu. in.",6 ,Inline ,"80 mm
					3.15 in.","66 mm
					2.6 in.",8.8 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,,"1230 kg
					2711.69 lbs.","1710 kg
					3769.9 lbs.","480 kg
					1058.22 lbs.","370 l
					13.07 cu. ft.","62 l
						16.38 US gal | 13.64 UK gal",,,,,"4325 mm
					170.28 in.","1645 mm
					64.76 in.","1380 mm
					54.33 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, automatic transmission ",Coil spring ,Coil spring ,Disc ,Drum ,ABS (Anti-lock braking system) ,,Hydraulic Steering ,195/65 VR14 ,14 ,,,,,,,,,,,"1125 l
					39.73 cu. ft.","9.7 l/100 km
							24.25 US mpg29.12 UK mpg10.31 km/l",,"10.5 l
					11.1 US qt | 9.24 UK qt",1991 year ,"7.7 l/100 km
							30.55 US mpg36.69 UK mpg12.99 km/l","13.4 l/100 km
							17.55 US mpg21.08 UK mpg7.46 km/l",,,,,,,,,,,,,,,,,,,
655,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",320i (129 Hp) ,1988 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,11.5 sec ,11.5 sec ,10.9 sec ,"196 km/h
						121.79 mph",,"9.5 kg/Hp, 104.9 Hp/tonne ","7.5 kg/Nm, 133.3 Nm/tonne ",,,,129 Hp @ 6000 rpm. ,64.8 Hp/l ,"164 Nm @ 4300 rpm.
						120.96 lb.-ft. @ 4300 rpm.","Front, Longitudinal ",M20B20 ,"1991 cm3
121.5 cu. in.",6 ,Inline ,"80 mm
					3.15 in.","66 mm
					2.6 in.",8.8 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,,"1230 kg
					2711.69 lbs.","1710 kg
					3769.9 lbs.","480 kg
					1058.22 lbs.","370 l
					13.07 cu. ft.","62 l
						16.38 US gal | 13.64 UK gal",,,,,"4325 mm
					170.28 in.","1645 mm
					64.76 in.","1380 mm
					54.33 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ",Coil spring ,Coil spring ,Disc ,Drum ,ABS (Anti-lock braking system) ,,Hydraulic Steering ,195/65 R14 ,14 ,,,,,,,,,,,"1125 l
					39.73 cu. ft.","9.5 l/100 km
							24.76 US mpg29.73 UK mpg10.53 km/l",,"10.5 l
					11.1 US qt | 9.24 UK qt",1991 year ,"7.5 l/100 km
							31.36 US mpg37.66 UK mpg13.33 km/l","13 l/100 km
							18.09 US mpg21.73 UK mpg7.69 km/l",,,,,,,,,,,,,,,,,,,
656,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",318i (113 Hp) Automatic ,1989 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,13 sec ,13 sec ,12.4 sec ,"186 km/h
						115.58 mph",,"10.4 kg/Hp, 95.8 Hp/tonne ","7.3 kg/Nm, 137.3 Nm/tonne ",,,,113 Hp @ 5500 rpm. ,62.9 Hp/l ,"162 Nm @ 4250 rpm.
						119.49 lb.-ft. @ 4250 rpm.","Front, Longitudinal ",M40B18 ,"1796 cm3
109.6 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","81 mm
					3.19 in.",8.8 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4 l
					4.23 US qt | 3.52 UK qt",Log in to see.,,"1180 kg
					2601.45 lbs.","1660 kg
					3659.67 lbs.","480 kg
					1058.22 lbs.","370 l
					13.07 cu. ft.","62 l
						16.38 US gal | 13.64 UK gal",,,,,"4325 mm
					170.28 in.","1645 mm
					64.76 in.","1380 mm
					54.33 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, automatic transmission ",Coil spring ,Coil spring ,Disc ,Drum ,ABS (Anti-lock braking system) ,,Hydraulic Steering ,195/65 HR14 ,14 ,,,,,,,,,,,"1125 l
					39.73 cu. ft.","8.9 l/100 km
							26.43 US mpg31.74 UK mpg11.24 km/l",,"6 l
					6.34 US qt | 5.28 UK qt",1994 year ,"7 l/100 km
							33.6 US mpg40.35 UK mpg14.29 km/l","10.3 l/100 km
							22.84 US mpg27.43 UK mpg9.71 km/l",,,,,,,,,,,,,,,,,,,
657,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",318i (113 Hp) ,1989 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,11.7 sec ,11.7 sec ,11.1 sec ,"188 km/h
						116.82 mph",,"10.4 kg/Hp, 95.8 Hp/tonne ","7.3 kg/Nm, 137.3 Nm/tonne ",,,,113 Hp @ 5500 rpm. ,62.9 Hp/l ,"162 Nm @ 4250 rpm.
						119.49 lb.-ft. @ 4250 rpm.","Front, Longitudinal ",M40B18 ,"1796 cm3
109.6 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","81 mm
					3.19 in.",8.8 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4 l
					4.23 US qt | 3.52 UK qt",Log in to see.,,"1180 kg
					2601.45 lbs.","1660 kg
					3659.67 lbs.","480 kg
					1058.22 lbs.","370 l
					13.07 cu. ft.","62 l
						16.38 US gal | 13.64 UK gal",,,,,"4325 mm
					170.28 in.","1645 mm
					64.76 in.","1380 mm
					54.33 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ",Coil spring ,Coil spring ,Disc ,Drum ,ABS (Anti-lock braking system) ,,Hydraulic Steering ,195/65 R14 ,14 ,,,,,,,,,,,"1125 l
					39.73 cu. ft.","8.6 l/100 km
							27.35 US mpg32.85 UK mpg11.63 km/l",,"6 l
					6.34 US qt | 5.28 UK qt",1994 year ,"6.7 l/100 km
							35.11 US mpg42.16 UK mpg14.93 km/l","10.3 l/100 km
							22.84 US mpg27.43 UK mpg9.71 km/l",,,,,,,,,,,,,,,,,,,
658,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",316i (102 Hp) Automatic ,1987 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,,,,,,,,,,,102 Hp @ 5500 rpm. ,63.9 Hp/l ,"150 Nm @ 3900 rpm.
						110.63 lb.-ft. @ 3900 rpm.","Front, Longitudinal ",M10B18 ,"1596 cm3
97.39 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","72 mm
					2.83 in.",9.7 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4 l
					4.23 US qt | 3.52 UK qt",Log in to see.,,,"1810 kg
					3990.37 lbs.",,"371 l
					13.1 cu. ft.","62 l
						16.38 US gal | 13.64 UK gal",,,,,"4321 mm
					170.12 in.","1641 mm
					64.61 in.","1379 mm
					54.29 in.","2570 mm
					101.18 in.","1410 mm
					55.51 in.","1420 mm
					55.91 in.","140 mm
					5.51 in.",,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, automatic transmission ",,,Disc ,Disc ,,,,195/65 R14 ,14 ,,,,,,,,,,,,,,"6 l
					6.34 US qt | 5.28 UK qt",1988 year ,,,,,,,,,,,,,,,,,,,,,
659,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",316i (102 Hp) ,1987 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,,,,,,"13.2 kg/Hp, 75.6 Hp/tonne ","9 kg/Nm, 111.1 Nm/tonne ",,,,102 Hp @ 5500 rpm. ,63.9 Hp/l ,"150 Nm @ 3900 rpm.
						110.63 lb.-ft. @ 3900 rpm.","Front, Longitudinal ",M10B18 ,"1596 cm3
97.39 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","72 mm
					2.83 in.",9.7 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,,"4 l
					4.23 US qt | 3.52 UK qt",Log in to see.,,"1350 kg
					2976.24 lbs.","1810 kg
					3990.37 lbs.","460 kg
					1014.13 lbs.","371 l
					13.1 cu. ft.","62 l
						16.38 US gal | 13.64 UK gal",,,,,"4321 mm
					170.12 in.","1641 mm
					64.61 in.","1379 mm
					54.29 in.","2570 mm
					101.18 in.","1410 mm
					55.51 in.","1420 mm
					55.91 in.","140 mm
					5.51 in.",,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ",,,Disc ,Disc ,,,,195/65 R14 ,14 ,,,,,,,,,,,,,,"6 l
					6.34 US qt | 5.28 UK qt",1988 year ,,,,,,,,,,,,,,,,,,,,,
660,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",316i (99 Hp) Automatic ,1988 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,15.7 sec ,15.7 sec ,14.9 sec ,"175 km/h
						108.74 mph",,"12 kg/Hp, 83.2 Hp/tonne ","8.4 kg/Nm, 118.5 Nm/tonne ",,,,99 Hp @ 5500 rpm. ,62 Hp/l ,"141 Nm @ 4250 rpm.
						104 lb.-ft. @ 4250 rpm.","Front, Longitudinal ",M40B16 ,"1596 cm3
97.39 cu. in.",4 ,Inline ,,,,,Multi-point indirect injection ,Naturally aspirated engine ,,"4 l
					4.23 US qt | 3.52 UK qt",Log in to see.,,"1190 kg
					2623.5 lbs.","1670 kg
					3681.72 lbs.","480 kg
					1058.22 lbs.","371 l
					13.1 cu. ft.",,,,,,"4321 mm
					170.12 in.","1641 mm
					64.61 in.","1379 mm
					54.29 in.","2570 mm
					101.18 in.","1410 mm
					55.51 in.","1420 mm
					55.91 in.","140 mm
					5.51 in.",,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, automatic transmission ",,,Disc ,Drum ,,,,195/65 R14 ,14 ,,,,,,,,,,,,"8.8 l/100 km
							26.73 US mpg32.1 UK mpg11.36 km/l",,"6 l
					6.34 US qt | 5.28 UK qt",1994 year ,,,,,,,,,,,,,,,,,,,,,
661,BMW,3 Series,"3 Series Touring (E30, facelift 1987)",316i (99 Hp) ,1988 year ,Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,,,Petrol (Gasoline) ,13.9 sec ,13.9 sec ,13.2 sec ,"179 km/h
						111.23 mph",,"11.8 kg/Hp, 84.6 Hp/tonne ","8.3 kg/Nm, 120.5 Nm/tonne ",,,,99 Hp @ 5500 rpm. ,62 Hp/l ,"141 Nm @ 4250 rpm.
						104 lb.-ft. @ 4250 rpm.","Front, Longitudinal ",M40B16 ,"1596 cm3
97.39 cu. in.",4 ,Inline ,,,,,Multi-point indirect injection ,Naturally aspirated engine ,,"4 l
					4.23 US qt | 3.52 UK qt",Log in to see.,,"1170 kg
					2579.41 lbs.","1650 kg
					3637.63 lbs.","480 kg
					1058.22 lbs.","371 l
					13.1 cu. ft.",,,,,,"4321 mm
					170.12 in.","1641 mm
					64.61 in.","1379 mm
					54.29 in.","2570 mm
					101.18 in.","1410 mm
					55.51 in.","1420 mm
					55.91 in.","140 mm
					5.51 in.",,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ",,,Disc ,Drum ,,,,195/65 R14 ,14 ,,,,,,,,,,,,"8.6 l/100 km
							27.35 US mpg32.85 UK mpg11.63 km/l",204 g/km ,"6 l
					6.34 US qt | 5.28 UK qt",1994 year ,,,,,,,,,,,,,,,,,,,,,
662,BMW,3 Series,"3 Series Convertible (E30, facelift 1987)",325i (170 Hp) Automatic ,1987 year ,Internal Combustion engine ,Cabriolet ,4 ,2 ,,,Petrol (Gasoline) ,10.5 sec ,10.5 sec ,10 sec ,"210 km/h
						130.49 mph",,"8 kg/Hp, 125.5 Hp/tonne ","6.1 kg/Nm, 163.8 Nm/tonne ",,,,170 Hp @ 5800 rpm. ,68.2 Hp/l ,"222 Nm @ 4300 rpm.
						163.74 lb.-ft. @ 4300 rpm.","Front, Longitudinal ",M20B25 ,"2494 cm3
152.19 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","75 mm
					2.95 in.",8.8 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,SOHC ,"4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,,"1355 kg
					2987.26 lbs.","1735 kg
					3825.02 lbs.","380 kg
					837.76 lbs.","312 l
					11.02 cu. ft.","55 l
						14.53 US gal | 12.1 UK gal",,"1200 kg
					2645.55 lbs.","500 kg
					1102.31 lbs.",,"4450 mm
					175.2 in.","1645 mm
					64.76 in.","1370 mm
					53.94 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,0.35 ,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, automatic transmission ",Coil spring ,Coil spring ,Ventilated discs ,Disc ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,195/65 VR15 ,15 ,,,,,,,,,,,,"9.2 l/100 km
							25.57 US mpg30.7 UK mpg10.87 km/l",,"10.5 l
					11.1 US qt | 9.24 UK qt",1992 year ,"7.3 l/100 km
							32.22 US mpg38.7 UK mpg13.7 km/l","13.3 l/100 km
							17.69 US mpg21.24 UK mpg7.52 km/l",,,,,,,,,,,,,,,,,,,
663,BMW,3 Series,"3 Series Convertible (E30, facelift 1987)",325i (170 Hp) ,1987 year ,Internal Combustion engine ,Cabriolet ,4 ,2 ,,,Petrol (Gasoline) ,8.7 sec ,8.7 sec ,8.3 sec ,"216 km/h
						134.22 mph",,"8 kg/Hp, 125.5 Hp/tonne ","6.1 kg/Nm, 163.8 Nm/tonne ",,,,170 Hp @ 5800 rpm. ,68.2 Hp/l ,"222 Nm @ 4300 rpm.
						163.74 lb.-ft. @ 4300 rpm.","Front, Longitudinal ",M20B25 ,"2494 cm3
152.19 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","75 mm
					2.95 in.",8.8 ,2 ,Multi-point indirect injection ,Naturally aspirated engine ,SOHC ,"4.25 l
					4.49 US qt | 3.74 UK qt",Log in to see.,,"1355 kg
					2987.26 lbs.","1735 kg
					3825.02 lbs.","380 kg
					837.76 lbs.","312 l
					11.02 cu. ft.","62 l
						16.38 US gal | 13.64 UK gal",,"1200 kg
					2645.55 lbs.","500 kg
					1102.31 lbs.",,"4450 mm
					175.2 in.","1645 mm
					64.76 in.","1370 mm
					53.94 in.","2570 mm
					101.18 in.","1405 mm
					55.31 in.","1415 mm
					55.71 in.",,0.35 ,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ",Coil spring ,Coil spring ,Ventilated discs ,Disc ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,195/65 R15 ,15 ,,,,,,,,,,,,"9 l/100 km
							26.13 US mpg31.39 UK mpg11.11 km/l",,"10.5 l
					11.1 US qt | 9.24 UK qt",1992 year ,"7.2 l/100 km
							32.67 US mpg39.23 UK mpg13.89 km/l","12.9 l/100 km
							18.23 US mpg21.9 UK mpg7.75 km/l",,,,,,,,,,,,,,,,,,,
